timestamp	flowid
0	10645
0.499009999999544	10644
0.548838999995496	10644
0.64897499998915	10645
1.09696299998905	10644
1.14798499998869	10644
1.24692899998627	10645
1.74784599998384	10644
2.64596899997559	10644
2.74491299997317	10645
3.24392299997271	10644
4.14299899997422	33
14.0500059999758	4608
15.3748989999876	10644
15.475987999991	10645
16.1240099999995	10644
16.2229529999604	10644
16.2739749999892	10645
16.9718259999936	10644
17.0218939999759	10644
17.1217909999832	10645
17.7209370000055	10644
17.7710049999878	10644
17.8709029999736	10645
17.8749559999851	251
18.4698099999805	10644
18.5198779999919	10644
18.6200139999855	10645
19.3188190000074	10644
19.8688499999698	10644
19.9677939999965	10645
20.6658839999582	10644
21.1648939999868	10644
21.2659829999902	10645
21.9140049999696	10644
23.3619210000033	10644
23.4618179999816	10645
24.1608619999897	10644
24.1639609999838	10644
24.2598049999797	10645
25.0089159999916	10644
25.5589479999908	10644
25.658844999969	10645
26.3569349999889	10644
26.6568659999757	4608
26.6599649999698	4608
26.7558089999948	4607
27.005909999978	10644
27.1058079999639	10645
27.4047849999624	4607
27.4088379999739	4607
27.6048179999634	4607
27.6088709999749	4608
27.7049539999862	4608
27.7078149999725	4607
27.7099609999859	4607
27.8079509999952	4608
27.8108119999815	4608
27.8129569999874	4607
27.8158179999737	4607
27.8179639999871	10644
27.8539649999875	4608
27.9579159999848	4607
27.9607770000002	4608
27.9619689999672	4607
27.9638759999943	4607
28.0058379999828	4607
28.0089369999769	4607
28.055905999965	4607
28.0578129999922	4608
28.0599589999765	4607
28.103827999963	4607
28.1069269999571	4608
28.1088349999627	189
28.1138419999625	4608
28.2058709999837	4607
28.2099239999952	4608
28.2108779999835	4607
28.2127849999815	4607
28.214930999995	212
28.2199379999947	4607
28.2568929999834	4607
28.2587999999814	4607
28.2609459999658	4607
28.2628529999929	4607
28.2649989999773	4608
28.3558360000025	4607
28.3589359999751	4608
28.3608430000022	4607
28.3617969999905	4607
28.3639429999748	4607
28.406857999973	4608
28.4099569999962	4607
28.4109109999845	4607
28.412818999961	4608
28.4178249999823	4607
28.455971999967	4607
28.4597869999998	4608
28.4619329999841	4607
28.4628859999939	4607
28.5048479999823	4607
28.5069939999958	4608
28.5089009999938	4607
28.5108089999703	4607
28.5568229999917	4607
28.5599229999643	4608
28.5618299999915	4607
28.5639759999758	4607
28.5658829999738	4607
28.5677909999795	4608
28.5749429999851	4607
28.6059379999933	4607
28.6078449999623	4607
28.6519519999856	4607
28.654813000001	4608
28.6569589999854	4607
28.6588659999834	4607
28.6610119999677	4608
28.6629199999734	4607
28.6648270000005	4608
28.6707869999809	4607
28.7058349999716	4607
28.707980999985	4607
28.7539949999773	4607
28.7568569999712	4607
28.759001999977	4607
28.8069240000041	4607
28.8088319999806	4607
28.8109779999941	4608
28.8128849999921	4607
28.8548469999805	4607
28.8579459999746	4607
28.8598530000017	4608
28.8648599999724	4607
28.9058679999725	4607
28.908013999986	4608
28.909920999984	4607
28.9118289999897	4607
28.9559359999839	4607
28.9587969999993	4607
28.9609429999837	4607
28.9618959999934	4607
28.964995999966	4608
29.0038579999818	4607
29.0060039999953	4607
29.0088650000107	4608
29.0098189999699	4607
29.0539259999641	4607
29.0567869999795	4607
29.0589329999639	4608
29.060839999991	4607
29.0617939999793	4607
29.1059010000026	4607
29.1078089999792	4607
29.109953999985	4608
29.1118619999907	4607
