timestamp	flowid
0	7649
0.0500680000113789	303
0.0522129999881145	7649
0.100134999986039	7649
0.150202999997418	304
0.200033000000985	7648
0.203131999995094	7648
0.250101000012364	303
0.449179999995977	7649
0.550030999991577	7648
0.852107999991858	7648
0.905989999999292	7649
1.10006299999077	7648
1.10506999999052	7648
1.15013100000215	7649
1.15203799997107	7649
1.35207099997206	7648
1.35612499999115	7648
1.35803199998918	7648
1.39808600000106	7648
1.3999940000067	7649
1.44910800000071	7649
1.60121900000377	7648
1.60503399997833	7648
1.60717899998417	7648
1.60813299997244	7648
1.65009499998996	7648
1.65200199998799	7648
1.65414800000144	7648
1.69706299999962	7648
1.70016300000134	7649
1.70206999999937	7649
1.74903799997992	7649
1.79719899999327	7649
1.84798199997749	7648
1.85203499998897	7649
1.85298899997724	7648
1.8551349999907	7648
1.94716399998288	7649
2.04706199999782	7649
2.14719699998386	7648
2.19702699998743	7648
2.34699199997704	7649
2.54702500000712	7648
3.64518099999987	7648
3.84521400000085	7649
3.94415799999842	7648
4.09412299998803	329
4.24408899998525	503
4.39309999998659	329
4.39715299996897	504
5.19108699998469	525
5.44214199998532	504
5.5410859999829	1643
5.64217499998631	1644
5.79118699999526	1643
5.79500199996983	1643
5.94210600000224	1644
6.09111799998209	1643
6.0942170000053	1643
6.19101499998942	1644
6.39104800001951	1643
6.39414799999213	1643
6.54005999999936	1644
6.69002500001807	1643
6.74414599998272	1643
6.89005800001905	1644
6.9901939999836	1643
6.99400900001638	1643
11.4331240000029	432
14.0280719999864	16
17.4760810000007	0
17.4810880000005	0
17.5251960000023	0
17.5280569999886	0
17.5302030000021	0
17.5321100000001	0
17.5740719999885	0
17.5771709999826	0
17.578125	0
17.6250929999806	0
17.6281930000114	0
17.6300999999803	1
17.6320070000074	0
17.6341529999918	1
17.6720619999978	1
17.6751609999919	1
17.7221290000016	1
17.7240369999781	1
17.7721969999839	1
17.7750579999993	1
17.8220269999874	1
17.9250239999965	0
17.9290769999789	0
17.9300299999886	0
17.932175999973	0
17.9741379999905	0
17.9769990000059	0
17.9791449999902	0
18.0242060000019	0
18.0261129999999	0
18.0292130000016	0
18.0311199999996	0
18.0740349999978	0
18.0761809999822	0
18.0780880000093	1
18.0830950000091	0
18.0850030000147	1
18.1231499999994	0
18.1260109999857	0
18.1272030000109	0
18.1732170000032	0
18.1760780000186	1
18.1779859999951	0
18.1801319999795	1
18.1820390000066	0
18.1829929999949	0
18.1860920000181	1
18.224000999995	0
18.2261459999718	1
18.2280539999774	0
18.2301989999833	1
18.2321069999889	0
18.2740679999988	0
18.2771680000005	1
18.2790749999986	0
18.2809830000042	0
18.2821750000003	0
18.3241359999811	0
18.3269969999965	1
18.3281889999926	0
18.3300969999982	0
18.3320039999962	1
18.3341499999806	0
18.337010999996	1
18.3391569999803	1
18.3410640000075	1
18.3432100000209	1
18.3451169999898	1
18.3711049999984	1
18.4202189999924	0
18.4230799999787	1
18.4249870000058	1
18.4271329999901	1
18.4290409999958	1
18.4700489999959	0
18.47314799999	1
18.4760090000054	1
18.5232160000014	0
18.5260769999877	0
18.5730449999974	1
18.5751909999817	0
18.5770980000088	0
18.5790060000145	1
18.5840130000142	0
18.624066999997	0
18.6262130000105	0
18.6290739999968	1
18.6312200000102	0
18.6700819999969	0
18.673180999991	1
18.6750889999967	0
18.6769959999947	0
18.679141999979	0
18.6810490000062	1
18.6831949999905	1
18.6860560000059	1
18.6882019999903	1
18.695115999988	1
18.7211029999889	1
18.7702179999906	1
18.773079000006	1
18.774986000004	1
18.822193	0
18.824099999998	0
18.873213999992	0
18.8760750000074	1
18.877983000013	0
18.8801289999974	0
18.8820359999954	1
18.9220899999782	0
18.925190000009	0
18.9270969999779	0
18.9280509999953	1
18.9690589999955	0
18.9721579999896	0
18.9731120000069	0
18.975019000005	1
18.9771649999893	1
19.0191270000068	1
19.0219879999931	1
19.0730090000143	1
19.0751549999986	1
19.1211699999985	0
19.1230769999966	0
19.1249839999946	0
19.1271299999789	1
19.1731449999788	0
19.1760059999942	0
19.1781519999786	0
19.1800590000057	0
19.1822049999901	1
19.2220209999941	0
19.2241670000076	0
19.2260739999765	0
19.2689890000038	0
19.2711349999881	0
19.2730420000153	1
19.2751879999996	0
19.2770949999976	1
19.2801949999994	1
19.2821019999974	1
19.3190569999861	1
19.3221569999878	1
19.4690220000048	1
19.6690559999843	1
19.9182030000084	0
20.0180999999866	1
20.2670090000029	1
20.2701090000046	1
20.3671449999965	0
20.4701419999765	1
20.5171099999861	1
20.5671779999975	0
20.5690860000032	0
20.7171439999947	1
20.7190509999928	1
20.7672120000061	0
20.8661549999961	1
20.8690160000115	1
20.9190839999937	1
20.9209919999703	1
20.9231370000052	1
20.9250449999818	1
20.928144000005	0
20.9660529999819	0
21.0161209999933	0
21.0680960000027	1
21.0700030000007	1
21.120070999983	1
21.1222169999965	1
21.1241239999945	1
21.16799300001	1
21.1710929999826	1
21.1730000000098	1
21.1770529999922	1
21.2202070000058	0
21.2221140000038	1
21.2240220000094	1
21.2261670000153	0
21.2271210000035	1
21.2290280000016	0
21.2659829999902	0
21.318196999986	0
21.3210580000014	1
21.3701719999954	0
21.3720789999934	1
21.3730330000108	1
21.3761329999834	1
21.4180940000224	1
21.421193999995	1
21.423100999993	1
21.4250079999911	1
21.4672089999949	1
21.4691159999929	1
21.472214999987	0
21.4731689999753	1
21.5191840000043	1
21.5220450000197	1
21.5229980000004	1
21.5251440000138	0
21.5270520000195	1
21.5661519999849	1
21.5690130000003	0
21.5711589999846	1
21.5730660000117	1
21.6181269999943	1
21.6209879999806	0
21.623133999994	1
21.6240880000114	1
21.6660499999998	1
21.6691489999939	0
21.6710559999919	1
21.6732019999763	1
21.7180250000092	1
21.7211240000033	0
21.723032000009	1
21.7239849999896	1
21.7261310000031	1
21.7280380000011	0
21.7671389999741	1
21.7699999999895	1
21.7721459999739	0
21.774053000001	1
21.7771529999736	1
21.8191140000126	1
21.8222139999853	0
21.8241210000124	1
21.8679899999988	1
21.8710900000005	0
21.8720430000103	1
21.8760959999927	0
21.9211570000043	0
21.9261640000041	0
21.9700329999905	0
22.0160480000195	1
22.0191479999921	0
22.026062000019	0
22.0711229999724	0
22.0739839999878	0
22.1161839999841	1
22.1199990000168	0
22.1240519999992	0
22.1672049999761	1
22.1700659999915	0
22.1710200000089	1
22.217988999997	0
